,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3196,Sacred Heart,14.6313914,121.0389159,Jet 7 Bistro,14.634019707550717,121.03950238503083,Bistro
3197,Sacred Heart,14.6313914,121.0389159,7-Eleven,14.633615048119019,121.04080764892109,Convenience Store
3198,Sacred Heart,14.6313914,121.0389159,Full Belly Craft Kitchen,14.63456076104236,121.04098565783417,Comfort Food Restaurant
3199,Sacred Heart,14.6313914,121.0389159,Lydia's Lechon,14.633592110406015,121.04138427338306,Restaurant
3200,Sacred Heart,14.6313914,121.0389159,Pan de Manila,14.633843590751876,121.0399616276552,Bakery
3201,Sacred Heart,14.6313914,121.0389159,Country Spice,14.634516375399603,121.04095159152295,Filipino Restaurant
3202,Sacred Heart,14.6313914,121.0389159,Red Planet Timog,14.633691480867116,121.04087603781828,Hotel
3203,Sacred Heart,14.6313914,121.0389159,Bear's Grill,14.63362860929401,121.04018303987033,Bar
3204,Sacred Heart,14.6313914,121.0389159,Nid's Balot,14.63370427477716,121.04107671019307,Filipino Restaurant
3205,South Triangle,14.6379819,121.0361961,ABS-CBNmobile Store,14.6390930852519,121.03583091667004,Mobile Phone Shop
3206,South Triangle,14.6379819,121.0361961,Beyond Yoga,14.636011271753155,121.03538907661722,Yoga Studio
3207,South Triangle,14.6379819,121.0361961,Crossfit Insurrecto,14.635987579724484,121.03548753561634,Gym / Fitness Center
3208,South Triangle,14.6379819,121.0361961,TGI Fridays,14.637700002573169,121.03603832328467,American Restaurant
3209,South Triangle,14.6379819,121.0361961,Starbucks,14.639244,121.03428,Coffee Shop
3210,South Triangle,14.6379819,121.0361961,Pancake House,14.637291489042644,121.0358944740326,Diner
3211,South Triangle,14.6379819,121.0361961,Guilly's Night Club,14.638559414047267,121.03623875118619,Nightclub
3212,South Triangle,14.6379819,121.0361961,Banapple Pies & Cheesecakes,14.635941849403535,121.03542713026465,Dessert Shop
3213,South Triangle,14.6379819,121.0361961,Starbucks,14.639014797413529,121.03585397878214,Coffee Shop
3214,South Triangle,14.6379819,121.0361961,Coffee Project,14.638598703124964,121.03755721690192,Café
3215,South Triangle,14.6379819,121.0361961,Cafe Escudero,14.63824380456077,121.03853860532101,Café
3216,South Triangle,14.6379819,121.0361961,The Blounge,14.63986402477708,121.03518046908857,Salon / Barbershop
3217,South Triangle,14.6379819,121.0361961,Sagittarium Archery Center & Shop,14.636804442506689,121.0368694097315,Athletics & Sports
3218,South Triangle,14.6379819,121.0361961,"El Cangrejo Crab, Seafood And Steak Bistro",14.637800825861383,121.0392503001427,Seafood Restaurant
3219,South Triangle,14.6379819,121.0361961,Livestock,14.637528476374234,121.03908582377032,Filipino Restaurant
3220,South Triangle,14.6379819,121.0361961,Motorista,14.638469187627205,121.03860464326874,Sports Bar
3221,South Triangle,14.6379819,121.0361961,Groove Central,14.639583130432687,121.03792190551758,Dance Studio
3222,South Triangle,14.6379819,121.0361961,Mom & Tina's Bakery Cafe,14.640465496922625,121.03715386181494,Café
3223,South Triangle,14.6379819,121.0361961,Melo's Steak House,14.640595236362847,121.03732903829466,Steakhouse
3224,South Triangle,14.6379819,121.0361961,Nomnomnom,14.635886755716966,121.03531084439244,Italian Restaurant
3225,South Triangle,14.6379819,121.0361961,Seoul Train Korean Barbeque,14.636941271621911,121.03963315486907,BBQ Joint
3226,South Triangle,14.6379819,121.0361961,Infinitea,14.63719227431552,121.03426460871728,Tea Room
3227,South Triangle,14.6379819,121.0361961,Box O' Rice Froyo!,14.635664424975152,121.03560135080957,Diner
3228,South Triangle,14.6379819,121.0361961,Posh Nails,14.634766352903172,121.035462648408,Cosmetics Shop
3229,South Triangle,14.6379819,121.0361961,Rub Ribs & BBQ,14.633982383668384,121.03572115062492,BBQ Joint
3230,South Triangle,14.6379819,121.0361961,Kandle Café,14.638356401242484,121.0319091788719,Café
3231,South Triangle,14.6379819,121.0361961,Napoli Pizzeria Ristorante,14.634760589451734,121.03552083795151,Pizza Place
3232,South Triangle,14.6379819,121.0361961,H Cuisine,14.633954787345607,121.0357045337271,Mediterranean Restaurant
3233,South Triangle,14.6379819,121.0361961,Buffalo's Wings N' Things,14.637732839370884,121.03911098557002,Wings Joint
3234,South Triangle,14.6379819,121.0361961,Purple Oven,14.63441999691423,121.03387835326991,Bakery
3235,South Triangle,14.6379819,121.0361961,Serenitea,14.633952165776776,121.03567960853901,Bubble Tea Shop
3236,South Triangle,14.6379819,121.0361961,Dakasi 大卡司,14.639131132817582,121.0337424111618,Bubble Tea Shop
3237,South Triangle,14.6379819,121.0361961,Starbucks,14.635295069431404,121.03547523000508,Coffee Shop
3238,South Triangle,14.6379819,121.0361961,Army Navy Burger + Burrito,14.635412826574466,121.03552375463926,Burrito Place
3239,South Triangle,14.6379819,121.0361961,The Beech,14.63977872878066,121.03290459135704,Bar
3240,South Triangle,14.6379819,121.0361961,Cafe I'm Here,14.634614978882334,121.0354283213782,Café
3241,South Triangle,14.6379819,121.0361961,Señor Pollo,14.634407129710597,121.03388193372244,Mexican Restaurant
3242,South Triangle,14.6379819,121.0361961,Säntis Delicatessen,14.634472059831836,121.03690668464746,Deli / Bodega
3243,South Triangle,14.6379819,121.0361961,New York Spa,14.634684768273273,121.0353601861869,Spa
3244,South Triangle,14.6379819,121.0361961,JT's Manukan Grille,14.636008451972875,121.03975047469403,BBQ Joint
3245,South Triangle,14.6379819,121.0361961,FIST Gym,14.634251164704862,121.0384602109705,Martial Arts Dojo
3246,South Triangle,14.6379819,121.0361961,Hive Hotel and Convention Center,14.636270882085533,121.03350254135466,Hotel
3247,South Triangle,14.6379819,121.0361961,Racks,14.6352901,121.0326058,American Restaurant
3248,South Triangle,14.6379819,121.0361961,Eighteen Bistro,14.63432279564533,121.03388894544096,Wine Bar
3249,South Triangle,14.6379819,121.0361961,Pares Retiro,14.633747135452976,121.03511407875291,Filipino Restaurant
3250,South Triangle,14.6379819,121.0361961,High Grounds Cafe,14.633940648077324,121.03581189291299,Gaming Cafe
3251,South Triangle,14.6379819,121.0361961,Kanin Club,14.634380947983184,121.03384198555507,Filipino Restaurant
3252,South Triangle,14.6379819,121.0361961,Spicy Tongue,14.63564232692315,121.03323808795191,Southern / Soul Food Restaurant
3253,South Triangle,14.6379819,121.0361961,Cafe Via Mare,14.639292069351097,121.03200267314965,Restaurant
3254,South Triangle,14.6379819,121.0361961,Nation Bar & Grill,14.637535879378563,121.03279413587975,Bar
3255,South Triangle,14.6379819,121.0361961,Kanzhu Hand Pulled Noodles,14.635399057817198,121.03280906534228,Chinese Restaurant
3256,South Triangle,14.6379819,121.0361961,Dulcinea,14.63366944967168,121.03510903111848,Spanish Restaurant
3257,South Triangle,14.6379819,121.0361961,Dampa sa Timog (Kalye Kainan sa Timog),14.63518615327235,121.033420735332,Seafood Restaurant
3258,South Triangle,14.6379819,121.0361961,8th Note Studios,14.639052474637818,121.03174266278992,Music Venue
3259,South Triangle,14.6379819,121.0361961,Kenny Rogers Roasters,14.641025127086461,121.03283817571237,Diner
3260,South Triangle,14.6379819,121.0361961,Kanto Pinoy Street Food,14.640639906143443,121.03302941233568,BBQ Joint
3261,Damayan,14.63754875,121.0136309862323,Shakey's,14.640802286705807,121.0164108496072,Pizza Place
3262,Damayan,14.63754875,121.0136309862323,Mercury Drug,14.640129056252743,121.01642926941474,Drugstore
3263,Damayan,14.63754875,121.0136309862323,Jollibee,14.640318856966386,121.01577131967495,Fast Food Restaurant
3264,Damayan,14.63754875,121.0136309862323,McDonald's,14.640251,121.01617,Fast Food Restaurant
3265,Damayan,14.63754875,121.0136309862323,New Del Monte Bakery,14.639148508345576,121.01524664187309,Bakery
3266,Damayan,14.63754875,121.0136309862323,Star Samson Gym,14.638962155721707,121.01637786015293,Gym
3267,Damayan,14.63754875,121.0136309862323,7 Eleven,14.636551979147717,121.0166795632312,Grocery Store
3268,Damayan,14.63754875,121.0136309862323,Kemp Mart,14.640249166113016,121.01550681364353,Grocery Store
3269,Damayan,14.63754875,121.0136309862323,Frisco Public Market,14.640126917092237,121.0157562514186,Farmers Market
3270,Damayan,14.63754875,121.0136309862323,Airdance,14.64006653927319,121.01631065936282,Dance Studio
3271,Damayan,14.63754875,121.0136309862323,Dunkin Donut,14.636443546009428,121.0172570670476,Donut Shop
3272,Damayan,14.63754875,121.0136309862323,Red Ribbon,14.64021634137333,121.01651251316069,Bakery
3273,Damayan,14.63754875,121.0136309862323,Tapa Express Frisco,14.63997758992187,121.01676464080812,Food Court
3274,Damayan,14.63754875,121.0136309862323,GL Del Monte Supermarket,14.640406099750498,121.01686152735137,Grocery Store
3275,Damayan,14.63754875,121.0136309862323,Las Casas Manila,14.638059,121.017997,Spanish Restaurant
3276,Damayan,14.63754875,121.0136309862323,Webster Bookstore (new place),14.639506,121.009448,Bookstore
3277,Mariblo,14.6348169,121.01589816673902,Dairy Queen,14.633223677059839,121.01635545989372,Ice Cream Shop
3278,Mariblo,14.6348169,121.01589816673902,D Original Partners Pares and Mami House,14.633656,121.018202,Restaurant
3279,Mariblo,14.6348169,121.01589816673902,Starbucks,14.633196022166471,121.01950329357298,Coffee Shop
3280,Mariblo,14.6348169,121.01589816673902,Playland,14.633949389641115,121.01920155185464,Arcade
3281,Mariblo,14.6348169,121.01589816673902,CoCo Fresh Tea & Juice,14.632918773626521,121.01878709218408,Bubble Tea Shop
3282,Mariblo,14.6348169,121.01589816673902,Fisher Mall Department Store,14.6333373877243,121.0193311040891,Department Store
3283,Mariblo,14.6348169,121.01589816673902,Fisher Mall Cinema,14.632895764918805,121.01882859629295,Movie Theater
3284,Mariblo,14.6348169,121.01589816673902,McDonald's,14.631827415160524,121.01782391251982,Fast Food Restaurant
3285,Mariblo,14.6348169,121.01589816673902,Dairy Queen,14.63318360467127,121.01857936533565,Ice Cream Shop
3286,Mariblo,14.6348169,121.01589816673902,Macao Imperial Tea,14.632973840766615,121.01861063180336,Bubble Tea Shop
3287,Mariblo,14.6348169,121.01589816673902,Starbucks,14.633176527884853,121.01942964123668,Coffee Shop
3288,Mariblo,14.6348169,121.01589816673902,Fisher Supermarket,14.633203520596167,121.01958466818795,Supermarket
3289,Mariblo,14.6348169,121.01589816673902,Elar's Lechon,14.633183230979636,121.0190839710849,BBQ Joint
3290,Mariblo,14.6348169,121.01589816673902,Gong Cha,14.633256043133871,121.01915919338093,Bubble Tea Shop
3291,Mariblo,14.6348169,121.01589816673902,Gerry's Grill,14.633269,121.01908,Filipino Restaurant
3292,Mariblo,14.6348169,121.01589816673902,Seattle's Best Coffee,14.632919753084026,121.0186947509976,Coffee Shop
3293,Mariblo,14.6348169,121.01589816673902,Mister Kabab,14.632965423388988,121.01899050792932,Mediterranean Restaurant
3294,Mariblo,14.6348169,121.01589816673902,Dunkin',14.63301061603567,121.01876448600669,Donut Shop
3295,Mariblo,14.6348169,121.01589816673902,Jollibee QA Garcia,14.631533353912818,121.01719787123605,Fast Food Restaurant
3296,Mariblo,14.6348169,121.01589816673902,Pedro 'N Coi,14.633031492881805,121.01913610181045,Filipino Restaurant
3297,Mariblo,14.6348169,121.01589816673902,TeppanyakiXpress,14.632969292102477,121.01919385198833,Japanese Restaurant
3298,Mariblo,14.6348169,121.01589816673902,Sandaya Yakiniku,14.632933348272164,121.01878307314604,Japanese Restaurant
3299,Mariblo,14.6348169,121.01589816673902,Classic Savory,14.632948930307906,121.01877725896426,Chinese Restaurant
3300,Mariblo,14.6348169,121.01589816673902,Cold Layers,14.63285710353143,121.01879980409166,Frozen Yogurt Shop
3301,Mariblo,14.6348169,121.01589816673902,Fisher Mall,14.633262,121.019148,Shopping Mall
3302,Mariblo,14.6348169,121.01589816673902,Phoenix Publishing House,14.63192987189543,121.01762997712149,Bookstore
3303,Mariblo,14.6348169,121.01589816673902,KFC,14.633542,121.019674,Fast Food Restaurant
3304,Mariblo,14.6348169,121.01589816673902,Razon's of Guagua,14.632937366564986,121.01881519777983,Filipino Restaurant
3305,Mariblo,14.6348169,121.01589816673902,Fisher Café,14.633194420617047,121.0195889452264,Café
3306,Mariblo,14.6348169,121.01589816673902,7 Eleven,14.636551979147717,121.0166795632312,Grocery Store
3307,Mariblo,14.6348169,121.01589816673902,Dunkin Donut,14.636443546009428,121.0172570670476,Donut Shop
3308,Mariblo,14.6348169,121.01589816673902,Las Casas Manila,14.638059,121.017997,Spanish Restaurant
3309,Mariblo,14.6348169,121.01589816673902,Star Samson Gym,14.638962155721707,121.01637786015293,Gym
3310,Mariblo,14.6348169,121.01589816673902,New Del Monte Bakery,14.639148508345576,121.01524664187309,Bakery
3311,Paraiso,14.63800505,121.01762147279126,Shakey's,14.640802286705807,121.0164108496072,Pizza Place
3312,Paraiso,14.63800505,121.01762147279126,Mercury Drug,14.640129056252743,121.01642926941474,Drugstore
3313,Paraiso,14.63800505,121.01762147279126,Playland,14.633949389641115,121.01920155185464,Arcade
3314,Paraiso,14.63800505,121.01762147279126,Jollibee,14.640318856966386,121.01577131967495,Fast Food Restaurant
3315,Paraiso,14.63800505,121.01762147279126,D Original Partners Pares and Mami House,14.633656,121.018202,Restaurant
3316,Paraiso,14.63800505,121.01762147279126,McDonald's,14.640251,121.01617,Fast Food Restaurant
3317,Paraiso,14.63800505,121.01762147279126,Mang Inasal,14.640040138259875,121.01645824812162,BBQ Joint
3318,Paraiso,14.63800505,121.01762147279126,Kemp Mart,14.640249166113016,121.01550681364353,Grocery Store
3319,Paraiso,14.63800505,121.01762147279126,Metrobar west avenue,14.641331900505646,121.02047143780483,Bar
3320,Phil-Am,14.6506018,121.03114017529454,DataBlitz,14.653066156964265,121.03153047998634,Video Game Store
3321,Phil-Am,14.6506018,121.03114017529454,Craft Coffee Revolution,14.650734146852189,121.0289163885968,Café
3322,Phil-Am,14.6506018,121.03114017529454,Royce Chocolates,14.65292282780763,121.03355867799696,Chocolate Shop
3323,Phil-Am,14.6506018,121.03114017529454,Marks & Spencer,14.652917622816506,121.0335338131108,Boutique
3324,Phil-Am,14.6506018,121.03114017529454,Jamba Juice,14.653076869825938,121.03392848626376,Juice Bar
3325,Phil-Am,14.6506018,121.03114017529454,Starbucks,14.650880332579108,121.02882242863271,Coffee Shop
3326,Phil-Am,14.6506018,121.03114017529454,Café Mary Grace,14.652774397666555,121.03447809901778,Café
3327,Phil-Am,14.6506018,121.03114017529454,Lacoste,14.653054054492914,121.03378846299088,Clothing Store
3328,Phil-Am,14.6506018,121.03114017529454,Dairy Queen,14.652915728270619,121.03352903379326,Ice Cream Shop
3329,Phil-Am,14.6506018,121.03114017529454,The Landmark Supermarket,14.651198627134848,121.0338771343231,Supermarket
3330,Phil-Am,14.6506018,121.03114017529454,Ma Chicken Mami House,14.653190751262,121.03385762529402,Chinese Restaurant
3331,Phil-Am,14.6506018,121.03114017529454,Mexicali,14.653136464851483,121.03388019982994,Mexican Restaurant
3332,Phil-Am,14.6506018,121.03114017529454,Café Breton,14.652878858318864,121.03405435733696,Café
3333,Phil-Am,14.6506018,121.03114017529454,Krispy Kreme,14.653056003076221,121.03389029370621,Donut Shop
3334,Phil-Am,14.6506018,121.03114017529454,Zara,14.653083425811063,121.03381832412305,Clothing Store
3335,Phil-Am,14.6506018,121.03114017529454,Conti's,14.65290897976162,121.034715291314,Dessert Shop
3336,Phil-Am,14.6506018,121.03114017529454,The Landmark,14.652705641936743,121.03351284132627,Department Store
3337,Phil-Am,14.6506018,121.03114017529454,Ayala Malls TriNoma Cinemas,14.653197320990614,121.03359683034118,Movie Theater
3338,Phil-Am,14.6506018,121.03114017529454,Starbucks,14.651076524472293,121.03424018977444,Coffee Shop
3339,Phil-Am,14.6506018,121.03114017529454,TGI Fridays,14.652860289693828,121.03410636244472,American Restaurant
3340,Phil-Am,14.6506018,121.03114017529454,Yellow Cab Pizza Co.,14.652921397205045,121.03354381760873,Pizza Place
3341,Phil-Am,14.6506018,121.03114017529454,Shoe Salon,14.652917619299128,121.03351355026973,Shoe Store
3342,Phil-Am,14.6506018,121.03114017529454,Starbucks,14.65292272131479,121.03355776448036,Coffee Shop
3343,Phil-Am,14.6506018,121.03114017529454,Happy Lemon,14.652959429021196,121.03369579358714,Bubble Tea Shop
3344,Phil-Am,14.6506018,121.03114017529454,Starbucks Coffee,14.65415169918129,121.03201666140075,Coffee Shop
3345,Phil-Am,14.6506018,121.03114017529454,Cyma,14.653069367856656,121.03425211760924,Greek Restaurant
3346,Phil-Am,14.6506018,121.03114017529454,Fish & Co.,14.652893008146293,121.03409265000533,Seafood Restaurant
3347,Phil-Am,14.6506018,121.03114017529454,Healthy Options,14.653667769243839,121.03382080076167,Pharmacy
3348,Phil-Am,14.6506018,121.03114017529454,Seda Vertis North,14.650518856889464,121.03545306781851,Hotel
3349,Phil-Am,14.6506018,121.03114017529454,Mothercare,14.652925953649897,121.03349315053164,Kids Store
3350,Phil-Am,14.6506018,121.03114017529454,Kimpura,14.653146832003403,121.03420915139598,Japanese Restaurant
3351,Phil-Am,14.6506018,121.03114017529454,Katsu Sora,14.652733334569978,121.0342680041058,Japanese Restaurant
3352,Phil-Am,14.6506018,121.03114017529454,Bench/ Fix Salon,14.653944367423845,121.03375920893748,Salon / Barbershop
3353,Phil-Am,14.6506018,121.03114017529454,"Belo Medical Group , Inc",14.653755910880406,121.03420546896768,Health & Beauty Service
3354,Phil-Am,14.6506018,121.03114017529454,Starbucks,14.650458,121.028729,Coffee Shop
3355,Phil-Am,14.6506018,121.03114017529454,Italianni's,14.652870958665012,121.03408243073163,Italian Restaurant
3356,Phil-Am,14.6506018,121.03114017529454,Payless ShoeSource,14.653045758225314,121.03373565768764,Shoe Store
3357,Phil-Am,14.6506018,121.03114017529454,HCC Wellness Center & Spa,14.653563436940377,121.02958121061691,Spa
3358,Phil-Am,14.6506018,121.03114017529454,Sbarro,14.652909696826887,121.03351737966126,Pizza Place
3359,Phil-Am,14.6506018,121.03114017529454,Ayala Malls TriNoma,14.652937396417459,121.03443671727379,Shopping Mall
3360,Phil-Am,14.6506018,121.03114017529454,YakiMix Sushi & Smokeless Grill,14.652878455422403,121.03347440718467,Japanese Restaurant
3361,Phil-Am,14.6506018,121.03114017529454,Shantung Restaurant,14.647799192239304,121.02823868808781,Chinese Restaurant
3362,Phil-Am,14.6506018,121.03114017529454,BreadTalk,14.652886832714952,121.03350363791078,Bakery
3363,Phil-Am,14.6506018,121.03114017529454,S&R New York Style Pizza,14.654030818434414,121.03194968406461,Pizza Place
3364,Phil-Am,14.6506018,121.03114017529454,Baskin-Robbins,14.653020750653688,121.03376247956955,Ice Cream Shop
3365,Phil-Am,14.6506018,121.03114017529454,Fitness First Platinum,14.653824744386316,121.0340166091919,Gym / Fitness Center
3366,Phil-Am,14.6506018,121.03114017529454,The Landmark Food Center,14.654022588314271,121.03188971953497,Food Court
3367,Phil-Am,14.6506018,121.03114017529454,Mushroomburger,14.648712155884658,121.02850010889821,Burger Joint
3368,Phil-Am,14.6506018,121.03114017529454,The Coffee Bean & Tea Leaf,14.652913,121.033508,Coffee Shop
3369,Phil-Am,14.6506018,121.03114017529454,Nike Park,14.65276643028685,121.0344606362638,Sporting Goods Shop
3370,Phil-Am,14.6506018,121.03114017529454,Wee Nam Kee,14.652889328502644,121.03346466091199,Asian Restaurant
3371,Phil-Am,14.6506018,121.03114017529454,Topman,14.652912171471021,121.03349776634933,Clothing Store
3372,Phil-Am,14.6506018,121.03114017529454,Burger King,14.652889429414365,121.03350384100705,Fast Food Restaurant
3373,Phil-Am,14.6506018,121.03114017529454,Chatime,14.653252519734512,121.0334680471611,Bubble Tea Shop
3374,Phil-Am,14.6506018,121.03114017529454,Body Essence,14.654202563964576,121.02971840721338,Spa
3375,Phil-Am,14.6506018,121.03114017529454,Teppanyaki Brothers,14.654041842330889,121.03195129371734,Japanese Restaurant
3376,Phil-Am,14.6506018,121.03114017529454,Azadi Persian Kabab,14.649069619915547,121.02842677427135,Kebab Restaurant
3377,Phil-Am,14.6506018,121.03114017529454,Sanuk,14.652955763804872,121.03349448737124,Shoe Store
3378,Phil-Am,14.6506018,121.03114017529454,Cafe Via Mare,14.651524954853446,121.03285973638141,Filipino Restaurant
3379,Phil-Am,14.6506018,121.03114017529454,Wendy’s,14.653997,121.031964,Fast Food Restaurant
3380,Phil-Am,14.6506018,121.03114017529454,TCB Unlimited,14.654232581612767,121.02977318605791,Coffee Shop
3381,Phil-Am,14.6506018,121.03114017529454,Jollibee,14.654703255197393,121.02983316127658,Fast Food Restaurant
3382,Phil-Am,14.6506018,121.03114017529454,Anson's Appliances,14.653264231883488,121.03320121765137,Electronics Store
3383,Phil-Am,14.6506018,121.03114017529454,Bank of the Philippine Islands (BPI),14.653926199508797,121.03265615003417,Bank
3384,Santa Cruz,14.61707325,120.98377591941718,Dairy Queen,14.61763329733017,120.98573235228837,Ice Cream Shop
3385,Santa Cruz,14.61707325,120.98377591941718,Yellow Cab Pizza Co.,14.617569904387851,120.986009574484,Pizza Place
3386,Santa Cruz,14.61707325,120.98377591941718,Krispy Kreme,14.617997937030722,120.98527483884547,Donut Shop
3387,Santa Cruz,14.61707325,120.98377591941718,Starbucks,14.617887155337085,120.98538160148807,Coffee Shop
3388,Santa Cruz,14.61707325,120.98377591941718,Cold Stone Creamery,14.617709254881738,120.98562970652671,Ice Cream Shop
3389,Santa Cruz,14.61707325,120.98377591941718,ä Veneto Pizzeria Ristorante,14.618207847500726,120.98521860283232,Italian Restaurant
3390,Santa Cruz,14.61707325,120.98377591941718,Bo's Coffee,14.61759147449173,120.985760796399,Coffee Shop
3391,Santa Cruz,14.61707325,120.98377591941718,McDonald's,14.616878103583343,120.9829645119099,Fast Food Restaurant
3392,Santa Cruz,14.61707325,120.98377591941718,Tim Hortons,14.619361726175782,120.98539638422807,Coffee Shop
3393,Santa Cruz,14.61707325,120.98377591941718,Winford Hotel and Casino,14.617545723176663,120.98702536867609,Casino
3394,Santa Cruz,14.61707325,120.98377591941718,Adobo Connection,14.618290206795514,120.98523477042458,Filipino Restaurant
3395,Santa Cruz,14.61707325,120.98377591941718,Kenny Rogers Roasters,14.617560812080725,120.98595294775888,Diner
3396,Santa Cruz,14.61707325,120.98377591941718,Café Mary Grace,14.617820213055735,120.9854373425624,Café
3397,Santa Cruz,14.61707325,120.98377591941718,Red Ribbon,14.617671187792666,120.98565148749293,Bakery
3398,Santa Cruz,14.61707325,120.98377591941718,Red Table,14.61755920675091,120.98590872012383,Korean Restaurant
3399,Santa Cruz,14.61707325,120.98377591941718,Sbarro,14.61766750833219,120.98577998785294,Pizza Place
3400,Santa Cruz,14.61707325,120.98377591941718,Country Style,14.618504664291741,120.98522174124592,Bagel Shop
3401,Santa Cruz,14.61707325,120.98377591941718,Uniqlo ユニクロ,14.617646171930314,120.98579764470935,Clothing Store
3402,Santa Cruz,14.61707325,120.98377591941718,GQ Barbershop,14.617678834870366,120.98572828332597,Salon / Barbershop
3403,Santa Cruz,14.61707325,120.98377591941718,Mang Inasal,14.616497395954315,120.9828115920374,BBQ Joint
3404,Santa Cruz,14.61707325,120.98377591941718,BonChon Chicken,14.617561416791805,120.98596996888548,Fried Chicken Joint
3405,Santa Cruz,14.61707325,120.98377591941718,Mang Inasal,14.61825232093586,120.98523282756524,BBQ Joint
3406,Santa Cruz,14.61707325,120.98377591941718,Felymar Special Bibingka,14.614111791589236,120.98335240564955,Filipino Restaurant
3407,Santa Cruz,14.61707325,120.98377591941718,Beauty and Butter,14.617682141494393,120.98565778329525,Cosmetics Shop
3408,Santa Cruz,14.61707325,120.98377591941718,Mang Inasal,14.61970063275342,120.98497275035687,BBQ Joint
3409,Santa Cruz,14.61707325,120.98377591941718,Razon's of Guagua,14.618343569227415,120.98522353839955,Filipino Restaurant
3410,Santa Cruz,14.61707325,120.98377591941718,Famous Belgian Waffles,14.618243171278476,120.98523359140738,Bakery
3411,Santa Cruz,14.61707325,120.98377591941718,Brow Lounge,14.618190322597082,120.98522742885757,Salon / Barbershop
3412,Santa Cruz,14.61707325,120.98377591941718,Carlo's Tsibugan,14.619143184098865,120.98001117867244,Filipino Restaurant
3413,Santa Cruz,14.61707325,120.98377591941718,Gong Cha,14.61766632308304,120.98677789960293,Bubble Tea Shop
3414,Talayan,14.6351051,121.01138082179958,SGS Stadium,14.634102146235866,121.00863754749298,Basketball Court
3415,Talayan,14.6351051,121.01138082179958,talayan village basketball court,14.633705810271453,121.01112115213841,Basketball Court
3416,Talayan,14.6351051,121.01138082179958,Talayan Tennis Court,14.633342732854821,121.01071046223707,Tennis Court
3417,Talayan,14.6351051,121.01138082179958,Mighty Mart,14.635333596237079,121.00868872735231,Convenience Store
3418,West Triangle,14.6417207,121.03019771205953,Dulcelin,14.641042463171146,121.03003218330602,Dessert Shop
3419,West Triangle,14.6417207,121.03019771205953,Anytime Fitness,14.639900304646126,121.0309398638097,Gym / Fitness Center
3420,West Triangle,14.6417207,121.03019771205953,Dulcelin Gourmet / Hogs Haven,14.639941692221708,121.03023967689192,Dessert Shop
3421,West Triangle,14.6417207,121.03019771205953,Stories by Lilypad,14.641575587961613,121.0311353364675,Café
3422,West Triangle,14.6417207,121.03019771205953,Mister Kabab,14.640999305798095,121.0264114195158,Kebab Restaurant
3423,West Triangle,14.6417207,121.03019771205953,Kandle Café,14.638356401242484,121.0319091788719,Café
3424,West Triangle,14.6417207,121.03019771205953,The Beech,14.63977872878066,121.03290459135704,Bar
3425,West Triangle,14.6417207,121.03019771205953,The Roof Deck Bistro,14.642164980184903,121.03254245364765,Bar
3426,West Triangle,14.6417207,121.03019771205953,3N BAKERY: Bicol's Best Toasted Siopao,14.638720513618127,121.03130110955664,Bakery
3427,West Triangle,14.6417207,121.03019771205953,Pepeton's,14.637712939120672,121.03152755127297,Gastropub
3428,West Triangle,14.6417207,121.03019771205953,Cafe Via Mare,14.639292069351097,121.03200267314965,Restaurant
3429,West Triangle,14.6417207,121.03019771205953,Dolcelatte,14.64233220853985,121.03458317427962,Café
3430,West Triangle,14.6417207,121.03019771205953,Ihaw Balot Plaza,14.638145493777023,121.03135500348502,Arcade
3431,West Triangle,14.6417207,121.03019771205953,Tides Grill & Bistro,14.640133775588302,121.03373975886592,Beer Garden
3432,West Triangle,14.6417207,121.03019771205953,Punchline Comedy Bar,14.638827626752946,121.02884054860282,Comedy Club
3433,West Triangle,14.6417207,121.03019771205953,Gulliver's of San Francisco,14.639170566427905,121.02897450849885,Steakhouse
3434,West Triangle,14.6417207,121.03019771205953,Pastry Passion,14.642741415514568,121.02716818780065,Café
3435,West Triangle,14.6417207,121.03019771205953,Leann's Tea House,14.637413268228647,121.03100507068058,Korean Restaurant
3436,West Triangle,14.6417207,121.03019771205953,Oasis Bar and Grill,14.640358672073932,121.03363968470146,Beer Garden
3437,West Triangle,14.6417207,121.03019771205953,Top Tea,14.645211758005743,121.02767565617951,Tea Room
3438,West Triangle,14.6417207,121.03019771205953,Shangri-La Restaurant,14.638979695800833,121.02676339388437,Chinese Restaurant
3439,West Triangle,14.6417207,121.03019771205953,Dakasi 大卡司,14.639131132817582,121.0337424111618,Bubble Tea Shop
3440,West Triangle,14.6417207,121.03019771205953,Starbucks,14.642111037832228,121.03436454712946,Coffee Shop
3441,West Triangle,14.6417207,121.03019771205953,Bioessence Gold,14.645458193186151,121.02778364277601,Spa
3442,West Triangle,14.6417207,121.03019771205953,Bioessence West Ave,14.644796661922145,121.02761237081376,Spa
3443,West Triangle,14.6417207,121.03019771205953,RawMatters Café,14.644187355138186,121.02746087885929,Coffee Shop
3444,West Triangle,14.6417207,121.03019771205953,Hap Chan,14.64551394763355,121.02780434661437,Chinese Restaurant
3445,West Triangle,14.6417207,121.03019771205953,Arena Fitness Gym,14.642485786196046,121.03473383585992,Gym / Fitness Center
